Date,Category,Value1,Value2,Value3,Port,Traffic
2023-11-12,CategoryC,57.19,55.28,45.66,8080,9781.48
2023-11-12,CategoryC,51.87,98.3,29.15,22,9992.63
2023-11-12,CategoryC,14.67,130.89,9.9,3306,49386.31
2023-11-12,CategoryC,69.29,109.51,10.2,21,13402.26
2023-11-12,CategoryD,59.26,43.12,25.73,80,19907.29
2023-11-12,CategoryD,41.98,118.0,42.53,443,26215.45
2023-11-12,CategoryD,66.67,81.64,26.85,8080,45452.9
2023-11-12,CategoryD,59.97,133.74,45.09,22,32197.0
2023-11-12,CategoryD,11.75,147.48,15.0,3306,13990.05
2023-11-12,CategoryD,92.64,106.77,16.96,21,45745.08
2023-11-13,CategoryA,62.24,173.55,23.41,80,39828.85
2023-11-13,CategoryA,77.44,43.64,41.73,443,25277.34
2023-11-13,CategoryA,84.35,142.26,28.92,8080,17305.12
2023-11-13,CategoryA,69.23,147.93,6.98,22,7188.63
2023-11-13,CategoryA,67.81,193.85,25.51,3306,20853.26
2023-11-13,CategoryA,95.88,95.34,49.88,21,11941.95
2023-11-13,CategoryB,54.68,192.13,9.85,80,16565.3
2023-11-13,CategoryB,84.81,27.23,27.99,443,29987.71
2023-11-13,CategoryB,87.05,170.86,27.0,8080,35537.63
2023-11-13,CategoryB,73.38,179.0,31.25,22,26271.57
2023-11-13,CategoryB,42.21,21.75,41.28,3306,15113.8
2023-11-13,CategoryB,36.16,86.69,43.17,21,5895.71
2023-11-13,CategoryC,83.09,198.28,25.79,80,37368.52
2023-11-13,CategoryC,54.86,140.91,41.86,443,33977.09
2023-11-13,CategoryC,19.62,98.71,45.79,8080,34563.38
2023-11-13,CategoryC,89.96,109.65,28.65,22,49501.7
2023-11-13,CategoryC,95.12,100.21,38.56,3306,6218.45
2023-11-13,CategoryC,43.22,127.27,28.06,21,5474.99
2023-11-13,CategoryD,48.84,64.01,44.51,80,22905.86
2023-11-13,CategoryD,25.8,26.64,36.59,443,36624.7
2023-11-13,CategoryD,19.24,30.16,17.55,8080,45251.45
2023-11-13,CategoryD,71.69,138.66,21.8,22,1229.46
2023-11-13,CategoryD,26.15,47.39,31.16,3306,8982.85
2023-11-13,CategoryD,76.27,153.86,44.57,21,32667.57
2023-11-14,CategoryA,42.69,74.74,9.87,80,36046.14
2023-11-14,CategoryA,71.88,50.21,37.08,443,35036.36
2023-11-14,CategoryA,83.83,105.98,21.61,8080,6003.48
2023-11-14,CategoryA,94.66,110.59,45.9,22,40909.32
2023-11-14,CategoryA,42.33,91.53,6.89,3306,24204.74
2023-11-14,CategoryA,35.06,86.0,31.54,21,49315.16
2023-11-14,CategoryB,74.98,155.79,43.66,80,23252.95
2023-11-14,CategoryB,15.23,140.06,45.3,443,32833.52
2023-11-14,CategoryB,52.92,93.26,48.43,8080,7960.84
2023-11-14,CategoryB,77.67,58.29,26.69,22,16770.16
2023-11-14,CategoryB,54.15,93.76,22.31,3306,13013.17
2023-11-14,CategoryB,83.11,87.12,23.23,21,42850.9
2023-11-14,CategoryC,56.95,175.79,41.79,80,40571.36
2023-11-14,CategoryC,74.62,86.41,9.14,443,27981.89
2023-11-14,CategoryC,66.61,98.19,42.12,8080,12204.76
2023-11-14,CategoryC,70.68,148.81,28.38,22,19392.99
2023-11-14,CategoryC,21.38,143.03,28.15,3306,15370.91
2023-11-14,CategoryC,27.15,134.62,21.13,21,14708.26
2023-11-14,CategoryD,20.25,150.68,8.8,80,6142.4
2023-11-14,CategoryD,17.74,95.68,11.0,443,21034.48
2023-11-14,CategoryD,51.08,84.02,27.43,8080,27575.28
2023-11-14,CategoryD,58.07,125.37,10.0,22,29770.47
2023-11-14,CategoryD,48.45,153.11,5.55,3306,1969.37
2023-11-14,CategoryD,78.57,151.09,38.73,21,37317.18
2023-11-15,CategoryA,97.22,149.77,5.81,80,10237.24
2023-11-15,CategoryA,37.87,161.66,37.41,443,21227.39
2023-11-15,CategoryA,73.87,46.7,47.12,8080,18833.82
2023-11-15,CategoryA,93.37,180.36,22.91,22,40878.2
2023-11-15,CategoryA,78.65,92.05,15.61,3306,33947.6
2023-11-15,CategoryA,82.6,187.81,37.47,21,49197.52
2023-11-15,CategoryB,40.98,170.06,34.63,80,38815.65
2023-11-15,CategoryB,72.13,151.52,20.33,443,3461.34
2023-11-15,CategoryB,69.85,52.62,13.89,8080,45056.71
2023-11-15,CategoryB,62.46,144.81,31.8,22,22709.59
2023-11-15,CategoryB,65.81,131.64,23.56,3306,2323.2
2023-11-15,CategoryB,83.17,36.53,42.18,21,10673.52
2023-11-15,CategoryC,26.75,87.79,24.92,80,4672.99
2023-11-15,CategoryC,59.58,130.47,20.96,443,18017.32
2023-11-15,CategoryC,26.17,45.0,21.17,8080,32319.94
2023-11-15,CategoryC,69.38,103.65,44.51,22,49356.71
2023-11-15,CategoryC,50.01,183.14,16.71,3306,40993.75
2023-11-15,CategoryC,94.98,141.96,11.57,21,48945.45
2023-11-15,CategoryD,49.03,138.46,42.8,80,44890.1
2023-11-15,CategoryD,98.16,131.67,10.97,443,41265.14
2023-11-15,CategoryD,24.4,160.64,25.84,8080,32982.51
2023-11-15,CategoryD,49.09,142.76,33.38,22,32022.48
2023-11-15,CategoryD,46.7,73.02,7.72,3306,40023.77
2023-11-15,CategoryD,68.75,130.84,43.13,21,23367.38
2023-11-16,CategoryA,56.48,126.84,21.87,80,32559.89
2023-11-16,CategoryA,35.14,189.6,46.53,443,49938.51
2023-11-16,CategoryA,69.93,187.41,23.75,8080,25564.47
2023-11-16,CategoryA,77.82,112.1,7.55,22,2876.66
2023-11-16,CategoryA,14.72,176.82,39.77,3306,14875.49
2023-11-16,CategoryA,60.2,91.49,29.33,21,41898.95
2023-11-16,CategoryB,53.72,96.25,23.76,80,35925.67
2023-11-16,CategoryB,51.22,30.78,40.16,443,3433.64
2023-11-16,CategoryB,21.47,45.9,10.0,8080,46791.93
2023-11-16,CategoryB,95.92,20.36,9.82,22,6762.43
2023-11-16,CategoryB,83.61,112.65,21.9,3306,3334.22
2023-11-16,CategoryB,67.39,83.92,15.24,21,30714.71
2023-11-16,CategoryC,67.42,196.9,8.55,80,1492.81
2023-11-16,CategoryC,33.39,126.14,9.5,443,42204.45
2023-11-16,CategoryC,62.52,30.85,41.75,8080,13286.29
2023-11-16,CategoryC,60.69,20.16,21.68,22,29387.69
2023-11-16,CategoryC,79.47,193.41,44.0,3306,16946.92
2023-11-16,CategoryC,43.96,54.01,9.04,21,11588.82
2023-11-16,CategoryD,36.12,140.59,36.91,80,40197.12
2023-11-16,CategoryD,31.49,22.06,40.69,443,45714.88
2023-11-16,CategoryD,45.83,132.62,11.37,8080,10211.95
2023-11-16,CategoryD,46.29,173.64,17.01,22,5404.21
2023-11-16,CategoryD,40.38,138.22,12.95,3306,33287.98
2023-11-16,CategoryD,53.08,112.49,31.23,21,10236.66
2023-11-17,CategoryA,52.41,68.69,45.35,80,46502.92
2023-11-17,CategoryA,70.24,107.37,42.71,443,2337.67
2023-11-17,CategoryA,12.38,53.28,35.4,8080,41493.81
2023-11-17,CategoryA,35.86,56.33,46.02,22,21027.73
2023-11-17,CategoryA,21.33,183.0,43.84,3306,18056.88
2023-11-17,CategoryA,87.18,51.48,40.17,21,18785.2
2023-11-17,CategoryB,33.62,82.52,32.85,80,47950.27
2023-11-17,CategoryB,22.43,96.2,35.31,443,34331.1
2023-11-17,CategoryB,38.2,74.03,49.42,8080,44111.32
2023-11-17,CategoryB,26.62,31.32,9.47,22,8147.45
2023-11-17,CategoryB,56.28,103.96,7.1,3306,9510.94
2023-11-17,CategoryB,10.73,129.93,18.88,21,32061.09
2023-11-17,CategoryC,14.39,167.32,34.96,80,18393.01
2023-11-17,CategoryC,94.1,198.44,12.86,443,24067.21
2023-11-17,CategoryC,13.67,110.59,31.0,8080,8359.3
2023-11-17,CategoryC,75.07,124.3,19.47,22,22619.97
2023-11-17,CategoryC,33.25,128.44,39.59,3306,32226.7
2023-11-17,CategoryC,45.7,49.72,12.55,21,3835.1
2023-11-17,CategoryD,96.02,199.5,10.41,80,38357.0
2023-11-17,CategoryD,94.32,189.86,44.93,443,33443.37
2023-11-17,CategoryD,81.61,98.78,15.02,8080,44409.73
2023-11-17,CategoryD,93.44,183.85,31.73,22,18419.76
2023-11-17,CategoryD,91.63,63.09,15.75,3306,17031.65
2023-11-17,CategoryD,90.27,130.1,16.52,21,18462.17
2023-11-18,CategoryA,14.9,140.7,24.16,80,5051.73
2023-11-18,CategoryA,88.5,191.54,17.72,443,42057.38
2023-11-18,CategoryA,10.18,86.01,7.08,8080,24911.3
2023-11-18,CategoryA,85.53,178.02,43.81,22,37852.13
2023-11-18,CategoryA,68.08,85.46,21.79,3306,20931.83
2023-11-18,CategoryA,31.77,197.88,39.16,21,32073.01
2023-11-18,CategoryB,13.08,100.04,22.66,80,4662.04
2023-11-18,CategoryB,94.7,71.38,45.87,443,43184.06
2023-11-18,CategoryB,91.55,69.2,31.02,8080,4652.27
2023-11-18,CategoryB,64.17,120.71,17.4,22,3395.18
2023-11-18,CategoryB,30.79,162.83,5.61,3306,9377.94
2023-11-18,CategoryB,73.02,90.48,24.75,21,5443.15
2023-11-18,CategoryC,43.15,126.38,40.1,80,33629.98
2023-11-18,CategoryC,89.03,33.17,14.43,443,18641.32
2023-11-18,CategoryC,55.82,149.19,24.12,8080,39749.08
2023-11-18,CategoryC,60.72,199.87,17.76,22,41964.64
2023-11-18,CategoryC,93.15,104.44,42.71,3306,39026.73
2023-11-18,CategoryC,96.68,129.86,26.16,21,18310.54
2023-11-18,CategoryD,49.38,33.87,17.95,80,2353.48
2023-11-18,CategoryD,75.56,134.84,12.92,443,47235.93
2023-11-18,CategoryD,82.31,118.58,25.17,8080,32364.81
2023-11-18,CategoryD,11.56,157.04,44.17,22,41858.73
2023-11-18,CategoryD,38.38,112.22,40.68,3306,43286.06
2023-11-18,CategoryD,93.54,105.66,34.01,21,27860.18
2023-11-19,CategoryA,72.78,155.08,39.75,80,25315.1
2023-11-19,CategoryA,73.82,192.22,34.04,443,25478.72
2023-11-19,CategoryA,69.79,24.31,37.33,8080,15257.64
2023-11-19,CategoryA,24.66,97.48,40.05,22,11238.27
2023-11-19,CategoryA,58.07,143.81,42.46,3306,7578.1
2023-11-19,CategoryA,30.23,46.15,7.86,21,37612.32
2023-11-19,CategoryB,79.06,105.6,24.92,80,30231.82
2023-11-19,CategoryB,68.16,117.97,12.26,443,15176.5
2023-11-19,CategoryB,26.25,34.43,15.09,8080,7032.54
2023-11-19,CategoryB,84.93,193.88,34.12,22,40110.1
2023-11-19,CategoryB,19.17,146.44,18.19,3306,3945.45
2023-11-19,CategoryB,95.96,152.5,18.06,21,24675.92
2023-11-19,CategoryC,90.77,91.87,22.99,80,40941.06
2023-11-19,CategoryC,90.95,183.52,33.93,443,5813.83
2023-11-19,CategoryC,54.72,185.66,44.07,8080,22440.45
2023-11-19,CategoryC,34.83,172.8,36.55,22,15421.75
2023-11-19,CategoryC,98.53,143.35,41.47,3306,16261.78
2023-11-19,CategoryC,51.42,151.14,6.0,21,8703.93
2023-11-19,CategoryD,84.19,186.04,21.64,80,38788.99
2023-11-19,CategoryD,37.41,150.94,12.22,443,42810.23
2023-11-19,CategoryD,37.4,167.48,13.77,8080,41266.35
2023-11-19,CategoryD,52.25,137.57,5.11,22,29020.43
2023-11-19,CategoryD,32.3,147.09,38.18,3306,34514.31
2023-11-19,CategoryD,51.69,133.57,6.87,21,26109.81
2023-11-20,CategoryA,70.01,191.8,25.93,80,43506.29
2023-11-20,CategoryA,68.51,154.79,37.1,443,41460.83
2023-11-20,CategoryA,49.01,150.35,21.51,8080,14229.07
2023-11-20,CategoryA,46.36,63.77,44.22,22,22203.41
2023-11-20,CategoryA,66.65,188.35,11.76,3306,29613.22
2023-11-20,CategoryA,86.32,110.6,44.56,21,22080.42
2023-11-20,CategoryB,81.89,132.54,39.19,80,38557.6
2023-11-20,CategoryB,19.07,127.56,43.53,443,7871.27
2023-11-20,CategoryB,87.59,120.96,12.23,8080,46321.87
2023-11-20,CategoryB,39.41,27.88,15.28,22,26107.89
2023-11-20,CategoryB,49.36,104.11,35.59,3306,37320.58
2023-11-20,CategoryB,87.91,123.79,25.02,21,40905.32
2023-11-20,CategoryC,98.74,74.53,31.31,80,46785.05
2023-11-20,CategoryC,87.92,165.25,13.88,443,26497.15
2023-11-20,CategoryC,55.38,25.44,43.21,8080,41115.26
2023-11-20,CategoryC,28.67,58.18,47.48,22,42381.58
2023-11-20,CategoryC,23.82,160.47,19.29,3306,2804.18
2023-11-20,CategoryC,50.6,112.47,44.53,21,38320.43
2023-11-20,CategoryD,70.94,130.4,29.64,80,6953.62
2023-11-20,CategoryD,86.41,153.31,16.25,443,8757.16
2023-11-20,CategoryD,96.8,114.79,35.75,8080,22579.36
2023-11-20,CategoryD,92.51,190.91,44.44,22,7721.46
2023-11-20,CategoryD,35.65,40.78,37.99,3306,19535.21
2023-11-20,CategoryD,70.69,37.49,28.7,21,27790.2
2023-11-21,CategoryA,23.91,100.62,30.5,80,34881.09
2023-11-21,CategoryA,90.87,88.42,22.69,443,45926.76
2023-11-21,CategoryA,38.55,154.23,44.48,8080,22696.37
2023-11-21,CategoryA,29.9,24.09,17.64,22,28575.36
2023-11-21,CategoryA,53.72,120.21,28.32,3306,18189.78
2023-11-21,CategoryA,27.7,30.58,8.49,21,5928.39
2023-11-21,CategoryB,27.87,65.57,16.14,80,5487.83
2023-11-21,CategoryB,65.22,75.06,45.5,443,23003.69
2023-11-21,CategoryB,13.81,100.64,21.02,8080,19655.14
2023-11-21,CategoryB,55.35,135.36,27.86,22,18253.0
2023-11-21,CategoryB,21.28,159.57,15.59,3306,7304.24
2023-11-21,CategoryB,32.17,175.16,6.72,21,16079.58
2023-11-21,CategoryC,97.23,39.67,48.88,80,26297.5
2023-11-21,CategoryC,31.67,108.76,18.09,443,2861.38
2023-11-21,CategoryC,55.02,156.84,32.69,8080,31603.75
2023-11-21,CategoryC,43.33,190.35,32.09,22,28254.9
2023-11-21,CategoryC,12.99,144.98,10.8,3306,18198.73
2023-11-21,CategoryC,41.03,96.19,42.4,21,14916.68
2023-11-21,CategoryD,92.74,182.45,35.05,80,3374.39
2023-11-21,CategoryD,27.55,112.54,41.19,443,4160.76
2023-11-21,CategoryD,82.08,126.64,38.2,8080,8674.73
2023-11-21,CategoryD,22.18,67.98,39.76,22,14259.97
2023-11-21,CategoryD,30.82,42.39,16.46,3306,35772.73
2023-11-21,CategoryD,96.45,164.62,26.32,21,41526.78
2023-11-22,CategoryA,21.98,138.81,13.99,80,20077.35
2023-11-22,CategoryA,68.69,170.95,43.03,443,23160.0
2023-11-22,CategoryA,80.6,74.11,5.9,8080,32719.02
2023-11-22,CategoryA,67.1,147.29,18.21,22,5323.46
2023-11-22,CategoryA,43.36,92.53,8.62,3306,4045.9
2023-11-22,CategoryA,22.54,158.55,13.62,21,27263.62
2023-11-22,CategoryB,16.74,177.32,33.02,80,23765.28
2023-11-22,CategoryB,15.58,53.57,45.17,443,1607.69
2023-11-22,CategoryB,90.2,165.1,36.35,8080,40631.45
2023-11-22,CategoryB,73.95,57.86,20.03,22,47162.09
2023-11-22,CategoryB,89.6,116.54,15.98,3306,32820.66
2023-11-22,CategoryB,41.35,63.75,25.48,21,22436.78
2023-11-22,CategoryC,15.28,176.89,13.19,80,12544.58
2023-11-22,CategoryC,66.66,158.36,20.86,443,41286.04
2023-11-22,CategoryC,41.06,185.89,45.94,8080,31522.97
2023-11-22,CategoryC,57.97,42.61,31.17,22,7108.58
2023-11-22,CategoryC,17.31,125.9,9.45,3306,40227.52
2023-11-22,CategoryC,95.5,26.97,7.69,21,44439.31
2023-11-22,CategoryD,70.43,189.45,30.01,80,43990.33
2023-11-22,CategoryD,36.12,135.64,47.3,443,15385.53
2023-11-22,CategoryD,95.05,73.6,16.59,8080,23346.76
2023-11-22,CategoryD,92.66,178.27,19.7,22,29053.97
2023-11-22,CategoryD,39.07,94.21,26.89,3306,11585.0
2023-11-22,CategoryD,46.1,38.79,34.53,21,38805.2
2023-11-23,CategoryA,25.08,26.91,7.57,80,48520.47
2023-11-23,CategoryA,97.4,43.68,26.36,443,28045.41
2023-11-23,CategoryA,10.9,136.05,28.29,8080,32162.07
2023-11-23,CategoryA,59.58,39.22,13.32,22,26867.84
2023-11-23,CategoryA,25.05,164.1,10.08,3306,28379.31
2023-11-23,CategoryA,51.25,70.57,16.3,21,40993.26
2023-11-23,CategoryB,28.78,148.47,31.84,80,28467.8
2023-11-23,CategoryB,55.37,51.8,41.7,443,46622.73
2023-11-23,CategoryB,47.07,94.2,9.8,8080,23649.99
2023-11-23,CategoryB,19.03,135.33,18.29,22,35605.73
2023-11-23,CategoryB,28.36,45.71,12.52,3306,45896.85
2023-11-23,CategoryB,48.02,159.53,10.34,21,31156.06
2023-11-23,CategoryC,41.78,107.92,24.76,80,28992.34
2023-11-23,CategoryC,89.74,185.67,11.65,443,17066.56
2023-11-23,CategoryC,62.52,113.11,24.63,8080,21891.41
2023-11-23,CategoryC,35.25,151.11,34.62,22,30546.24
2023-11-23,CategoryC,59.92,162.98,11.65,3306,15019.64
2023-11-23,CategoryC,93.45,28.33,28.91,21,2678.71
2023-11-23,CategoryD,88.63,105.26,16.39,80,23134.54
2023-11-23,CategoryD,43.84,121.06,43.04,443,33401.62
2023-11-23,CategoryD,81.48,148.18,22.72,8080,14332.26
2023-11-23,CategoryD,20.09,186.2,17.47,22,16011.43
2023-11-23,CategoryD,16.23,90.7,37.72,3306,7398.03
2023-11-23,CategoryD,17.37,113.22,42.6,21,3618.85
2023-11-24,CategoryA,25.06,157.98,20.0,80,19503.11
2023-11-24,CategoryA,82.89,143.78,13.42,443,32143.65
2023-11-24,CategoryA,40.77,31.72,22.93,8080,41040.7
2023-11-24,CategoryA,22.71,20.37,8.21,22,42868.51
2023-11-24,CategoryA,52.72,88.96,18.8,3306,11198.66
2023-11-24,CategoryA,93.3,108.73,11.01,21,21576.33
2023-11-24,CategoryB,71.63,194.59,31.19,80,34286.14
2023-11-24,CategoryB,53.16,124.0,8.64,443,21880.62
2023-11-24,CategoryB,15.39,179.8,26.22,8080,5707.19
2023-11-24,CategoryB,55.42,91.05,24.35,22,30427.25
2023-11-24,CategoryB,18.08,131.64,34.06,3306,8268.72
2023-11-24,CategoryB,52.22,198.01,31.56,21,14525.51
2023-11-24,CategoryC,67.0,176.69,6.46,80,8977.95
2023-11-24,CategoryC,36.12,197.82,9.26,443,32735.04
2023-11-24,CategoryC,43.69,86.23,32.74,8080,30254.28
2023-11-24,CategoryC,91.57,108.0,10.83,22,43472.57
2023-11-24,CategoryC,16.07,138.79,22.9,3306,43739.59
2023-11-24,CategoryC,43.11,82.43,40.01,21,34176.5
2023-11-24,CategoryD,67.44,37.31,32.39,80,49576.84
2023-11-24,CategoryD,31.03,65.75,31.9,443,32686.73
2023-11-24,CategoryD,56.47,31.38,43.27,8080,24066.56
2023-11-24,CategoryD,60.34,174.66,38.42,22,28324.16
2023-11-24,CategoryD,85.02,185.58,44.21,3306,40534.24
2023-11-24,CategoryD,71.33,27.1,34.16,21,15037.07
2023-11-25,CategoryA,27.06,58.91,16.63,80,46061.61
2023-11-25,CategoryA,94.17,199.22,12.18,443,18394.7
2023-11-25,CategoryA,68.77,92.79,46.36,8080,16468.29
2023-11-25,CategoryA,39.8,150.29,6.29,22,31097.28
2023-11-25,CategoryA,82.59,112.19,34.5,3306,28210.84
2023-11-25,CategoryA,68.94,128.39,45.46,21,7221.36
2023-11-25,CategoryB,62.16,171.44,20.4,80,40874.38
2023-11-25,CategoryB,29.99,197.6,41.3,443,23081.22
2023-11-25,CategoryB,58.9,138.54,24.13,8080,44252.76
2023-11-25,CategoryB,63.36,132.37,13.49,22,34278.51
2023-11-25,CategoryB,67.53,100.49,38.71,3306,14997.06
2023-11-25,CategoryB,51.73,152.61,46.72,21,42814.49
2023-11-25,CategoryC,88.12,143.3,49.48,80,6805.91
2023-11-25,CategoryC,39.09,97.05,31.86,443,25693.23
2023-11-25,CategoryC,84.75,184.02,32.23,8080,20138.67
2023-11-25,CategoryC,49.47,39.28,7.23,22,38075.5
2023-11-25,CategoryC,71.36,80.74,25.23,3306,15245.57
2023-11-25,CategoryC,34.49,73.28,47.12,21,34468.71
2023-11-25,CategoryD,37.53,156.58,21.78,80,19839.78
2023-11-25,CategoryD,88.29,80.32,49.1,443,31214.56
2023-11-25,CategoryD,67.99,52.09,18.7,8080,17075.92
2023-11-25,CategoryD,91.17,172.52,37.94,22,21117.99
2023-11-25,CategoryD,59.77,168.94,16.04,3306,10118.22
2023-11-25,CategoryD,73.0,151.97,43.64,21,20550.57
2023-11-26,CategoryA,42.19,165.57,41.22,80,47819.33
2023-11-26,CategoryA,83.69,144.92,11.2,443,14957.4
2023-11-26,CategoryA,72.69,177.42,38.68,8080,1044.89
2023-11-26,CategoryA,60.45,38.23,7.97,22,29349.84
2023-11-26,CategoryA,47.54,120.11,47.21,3306,30993.83
2023-11-26,CategoryA,67.78,163.41,37.82,21,19432.59
2023-11-26,CategoryB,62.67,146.21,28.33,80,14463.39
2023-11-26,CategoryB,17.19,176.4,34.22,443,32843.56
2023-11-26,CategoryB,39.26,107.23,49.21,8080,19609.07
2023-11-26,CategoryB,43.04,154.59,24.94,22,47792.13
2023-11-26,CategoryB,50.99,95.75,9.11,3306,36443.39
2023-11-26,CategoryB,29.1,43.27,47.56,21,46459.3
2023-11-26,CategoryC,81.56,84.81,20.66,80,22897.71
2023-11-26,CategoryC,57.08,158.82,20.34,443,8613.6
2023-11-26,CategoryC,14.92,127.92,39.51,8080,9000.35
2023-11-26,CategoryC,26.21,99.9,37.84,22,19621.54
2023-11-26,CategoryC,88.19,114.31,26.57,3306,28732.09
2023-11-26,CategoryC,52.16,192.43,19.93,21,1089.1
2023-11-26,CategoryD,48.02,146.41,16.22,80,46978.85
2023-11-26,CategoryD,75.89,58.41,5.14,443,37501.99
2023-11-26,CategoryD,82.12,132.78,31.88,8080,26647.24
2023-11-26,CategoryD,15.78,69.06,27.72,22,4575.77
2023-11-26,CategoryD,23.45,126.7,22.49,3306,3365.1
2023-11-26,CategoryD,40.08,164.73,18.37,21,30779.8
2023-11-27,CategoryA,46.7,59.04,5.05,80,16514.99
2023-11-27,CategoryA,68.99,98.53,46.58,443,7835.63
2023-11-27,CategoryA,42.58,176.26,48.45,8080,20015.86
2023-11-27,CategoryA,17.54,58.13,33.36,22,24897.43
2023-11-27,CategoryA,97.74,129.54,18.83,3306,2846.7
2023-11-27,CategoryA,41.85,22.97,34.37,21,7797.49
2023-11-27,CategoryB,66.02,198.15,12.04,80,38598.82
2023-11-27,CategoryB,14.09,160.17,12.44,443,25953.62
2023-11-27,CategoryB,52.7,166.68,22.77,8080,36586.92
2023-11-27,CategoryB,25.28,147.16,48.94,22,5440.57
2023-11-27,CategoryB,84.4,195.99,7.7,3306,27040.9
2023-11-27,CategoryB,24.36,66.29,47.25,21,20679.79
2023-11-27,CategoryC,71.73,97.81,19.45,80,2166.35
2023-11-27,CategoryC,23.94,100.89,46.08,443,44115.91
2023-11-27,CategoryC,87.82,108.61,47.49,8080,10181.5
2023-11-27,CategoryC,64.12,98.52,48.88,22,18137.03
2023-11-27,CategoryC,14.88,56.2,32.49,3306,32194.37
2023-11-27,CategoryC,89.38,83.41,31.16,21,20874.38
2023-11-27,CategoryD,38.12,185.29,18.66,80,10857.75
2023-11-27,CategoryD,47.54,172.21,44.45,443,42339.6
2023-11-27,CategoryD,33.67,64.54,44.7,8080,25937.61
2023-11-27,CategoryD,85.26,145.66,14.03,22,49229.04
2023-11-27,CategoryD,36.41,37.87,45.14,3306,47554.03
2023-11-27,CategoryD,61.54,73.73,26.85,21,21371.73
2023-11-28,CategoryA,25.66,65.33,15.01,80,17938.84
2023-11-28,CategoryA,86.74,145.93,25.81,443,2374.34
2023-11-28,CategoryA,88.54,51.72,20.66,8080,13441.02
2023-11-28,CategoryA,66.96,24.23,34.94,22,22745.28
2023-11-28,CategoryA,71.79,174.35,43.97,3306,38149.64
2023-11-28,CategoryA,14.16,105.53,23.9,21,34893.36
2023-11-28,CategoryB,33.21,184.17,35.56,80,27172.67
2023-11-28,CategoryB,89.89,181.63,19.45,443,8826.54
2023-11-28,CategoryB,34.08,113.12,49.04,8080,8280.42
2023-11-28,CategoryB,48.94,82.48,45.9,22,26364.95
2023-11-28,CategoryB,66.97,103.98,49.0,3306,49377.27
2023-11-28,CategoryB,78.01,193.06,35.68,21,6283.66
2023-11-28,CategoryC,98.15,118.46,44.15,80,41302.87
2023-11-28,CategoryC,75.14,130.85,24.56,443,42544.21
2023-11-28,CategoryC,65.05,176.31,49.79,8080,9946.63
2023-11-28,CategoryC,61.02,48.25,15.02,22,46951.85
2023-11-28,CategoryC,97.51,140.15,34.4,3306,43702.04
2023-11-28,CategoryC,33.32,133.4,40.27,21,43101.33
2023-11-28,CategoryD,42.44,50.91,47.14,80,47336.63
2023-11-28,CategoryD,21.18,130.5,16.35,443,46065.69
2023-11-28,CategoryD,33.59,162.28,21.8,8080,18775.3
2023-11-28,CategoryD,86.5,137.8,10.91,22,28896.54
2023-11-28,CategoryD,77.82,183.93,40.98,3306,37257.21
2023-11-28,CategoryD,11.66,134.63,45.61,21,12579.11
2023-11-29,CategoryA,30.2,102.68,7.66,80,30811.48
2023-11-29,CategoryA,67.58,137.99,41.68,443,43696.73
2023-11-29,CategoryA,44.51,42.86,40.32,8080,2165.51
2023-11-29,CategoryA,38.34,20.37,15.16,22,5645.93
2023-11-29,CategoryA,46.49,47.42,7.17,3306,24321.52
2023-11-29,CategoryA,94.82,58.75,23.56,21,7144.07
2023-11-29,CategoryB,63.8,27.91,47.4,80,15250.28
2023-11-29,CategoryB,14.67,44.71,6.62,443,30648.01
2023-11-29,CategoryB,56.28,128.54,15.73,8080,49854.03
2023-11-29,CategoryB,87.75,77.86,28.64,22,33868.71
2023-11-29,CategoryB,20.34,175.47,28.34,3306,28930.87
2023-11-29,CategoryB,48.79,185.8,40.55,21,38516.19
2023-11-29,CategoryC,95.2,144.52,18.65,80,15234.34
2023-11-29,CategoryC,33.17,184.21,20.74,443,26221.58
2023-11-29,CategoryC,88.75,176.92,31.4,8080,41661.72
2023-11-29,CategoryC,19.3,58.16,31.94,22,46231.85
2023-11-29,CategoryC,83.47,29.38,36.04,3306,40174.63
2023-11-29,CategoryC,63.16,82.95,38.52,21,25905.89
2023-11-29,CategoryD,50.45,59.63,22.42,80,1947.6
2023-11-29,CategoryD,60.73,35.42,11.51,443,43938.61
2023-11-29,CategoryD,59.52,26.43,5.34,8080,33982.47
2023-11-29,CategoryD,20.23,163.0,21.1,22,38627.12
2023-11-29,CategoryD,32.93,149.09,40.23,3306,10683.54
2023-11-29,CategoryD,55.17,198.7,17.36,21,7198.7
2023-11-30,CategoryA,93.39,82.66,42.0,80,41142.31
2023-11-30,CategoryA,12.34,96.61,7.14,443,11782.0
2023-11-30,CategoryA,95.28,186.54,43.75,8080,33362.71
2023-11-30,CategoryA,85.92,27.85,11.54,22,26237.37
2023-11-30,CategoryA,69.26,26.87,10.81,3306,19693.3
2023-11-30,CategoryA,22.58,139.1,23.98,21,11136.52
2023-11-30,CategoryB,26.25,110.1,49.59,80,17716.04
2023-11-30,CategoryB,22.34,112.44,44.06,443,14060.43
2023-11-30,CategoryB,45.34,153.94,33.42,8080,21268.23
2023-11-30,CategoryB,89.47,70.74,35.07,22,44132.81
2023-11-30,CategoryB,31.57,159.57,47.09,3306,27373.61
2023-11-30,CategoryB,32.56,105.4,36.88,21,46346.73
2023-11-30,CategoryC,45.65,27.7,47.19,80,21156.86
2023-11-30,CategoryC,54.72,152.84,29.23,443,32827.58
